customer_age,customer_tenure_days,previous_transactions,previous_success_rate,previous_failures,amount,event_type,payment_method,failure_reason,attempts,hours_since_event,checkout_intent,engagement_score,is_repeat_customer,action,recovered,recovered_amount,time_to_recovery_hours,potential_no_action_recovery,potential_no_action_probability,potential_retry_recovery,potential_retry_probability,potential_payment_update_recovery,potential_payment_update_probability,potential_reminder_recovery,potential_reminder_probability,potential_personalized_offer_recovery,potential_personalized_offer_probability
36,85,9,0.7095168797507646,3,868.57,payment_failure,card,authentication_failure,2,8.706203833165583,0.6109910206071543,0.32628069418047423,0,payment_update,1,444.7280897173341,6.031804217066067,300.54731925590335,0.3486021404869513,361.6429990864954,0.4687434779325073,444.7280897173341,0.5186939488230924,408.70208698289946,0.5096631775539671,429.76814632648603,0.5593736036812829
19,374,13,0.9489521585930756,1,5566.92,checkout_abandonment,upi,expired_card,1,0.42089396591971184,0.6068777661721125,0.3651848639865877,1,retry,1,4125.6538727129555,3.8183021000215844,3339.5331934546425,0.6049019502539801,4125.6538727129555,0.7550874602808824,4213.822204018426,0.8356116585989434,3651.567239580791,0.7480689353281533,3802.893147370495,0.7865191090070381
29,401,11,0.7798142597698319,2,829.69,payment_failure,card,unknown,0,4.087769335364593,0.8090742357019213,0.5690185744491162,1,reminder,1,609.1666707053757,9.694052743334112,544.7013710185405,0.6840529061558377,616.7838120863075,0.781163651888755,581.1043317185271,0.8134310800175323,609.1666707053757,0.8184136314296387,632.1629188630752,0.8572690211846768
34,619,14,0.9444763834658134,1,1580.28,checkout_abandonment,upi,expired_card,1,6.410775201079993,0.6606778762414864,0.7082166526928024,1,payment_update,1,1200.1892485240737,0.5502876557872036,967.3550830183025,0.6731413061492149,1145.6226057676186,0.8057186621563087,1200.1892485240737,0.8724088673638574,1098.399736124929,0.8027647582072125,1151.342715342225,0.85244621306702
27,1054,11,0.7711997737574291,3,396.28,payment_failure,upi,unknown,1,19.734062064785437,0.5540724569137643,0.696752630393222,1,no_action,1,206.5496901303969,36.33053950406302,206.5496901303969,0.562700976052782,275.5368348957488,0.7215435643788617,270.1090755825976,0.7215435643788616,278.563318179001,0.710138437380111,272.08942170924337,0.7767894646909276
51,316,13,0.8133198492488458,2,2165.99,subscription_failure,card,unknown,0,7.652977976807355,0.6512691926710226,0.7516756223129355,1,no_action,1,1407.637378532158,7.457312534265182,1407.637378532158,0.6858489469667725,1533.9158936352935,0.7825831123186461,1702.4002698984273,0.843008248738574,1628.0619178052902,0.8113380020928532,1783.6572902483729,0.8613841919503685
23,133,9,0.931677581001508,1,7277.15,overdue_invoice,netbanking,insufficient_funds,0,15.39721963993074,0.8199516404140467,0.7489322974608491,1,no_action,1,4871.6922103838815,6.304552511170804,4871.6922103838815,0.7530211619405695,5610.172495092868,0.8340754465254626,6013.0960242974,0.8599398743394499,5994.4264179344345,0.8861267234255765,6159.440218983971,0.9011750201926992
25,203,13,0.821014271262638,2,271.81,payment_failure,card,bank_decline,0,20.97702001337247,0.5537819061654573,0.7480501151189772,1,no_action,1,170.93843119827787,20.571917780592184,170.93843119827787,0.6493852087963826,202.41591836278963,0.753308807094814,188.20462397397026,0.7885717870861931,201.03484171536215,0.7790539233422547,199.2617513428148,0.8364013679820835
28,939,14,0.8159060257822887,3,1091.6,checkout_abandonment,card,unknown,1,27.34327932771889,0.8084292451291057,0.696572874397732,1,payment_update,1,800.3380584124363,3.8389298334942596,607.2136054570535,0.6376695851324242,798.1743304318605,0.7436951621725317,800.3380584124363,0.7799308958296525,816.759065756559,0.7855342402256614,813.4384754685136,0.8370474406921504
29,79,18,0.9053498793412406,2,297.1,payment_failure,netbanking,authentication_failure,3,14.865517502586245,0.5651260067316283,0.665707868014353,0,payment_update,1,158.2244550768931,7.2917013381996485,110.65142304822957,0.4081634290110265,152.42384039552257,0.5320652131952697,158.2244550768931,0.581379055846747,147.12139741398113,0.568622017051131,192.01489482635353,0.6489115125627625
26,494,9,0.820793309486444,2,3446.26,checkout_abandonment,netbanking,insufficient_funds,0,2.312160237315633,0.684013357406874,0.6493205766258571,1,personalized_offer,1,2669.1333633596446,1.1945611024199767,2344.295437252988,0.6842947343853975,2578.1163053393248,0.781354908843704,2590.9407749636453,0.8136008653356068,2668.493894607525,0.8119886949820125,2669.1333633596446,0.8567447325133387
19,7,6,0.9365960341738625,0,13081.97,checkout_abandonment,upi,expired_card,1,11.738497913225462,0.7400908519654416,0.7361707743895967,0,retry,0,0.0,,7471.464091244349,0.6089492828240041,9058.465146772367,0.7582112668814083,10634.1389514753,0.8379288453537448,9663.20978754044,0.7598631751563528,9108.874849243814,0.8189712746271003
25,141,9,0.7700102549031818,2,1759.92,subscription_failure,netbanking,insufficient_funds,0,16.02682939650758,0.7444177468712685,0.43915069079242763,1,reminder,1,1255.9444072221138,9.91157047113504,945.8199877655588,0.6276298826328555,1164.6956712492934,0.7353741226172422,1347.7693932606796,0.8056615219040593,1255.9444072221138,0.7742748047798418,1396.629411768689,0.8132166148028942
28,448,10,0.3673044377201079,6,5160.49,payment_failure,netbanking,bank_decline,3,5.762805154553987,0.7630557084498576,0.43133975493660165,1,reminder,0,0.0,,1356.7561455130972,0.3085954650047729,2028.4981790067588,0.4239219389404712,2197.2173685438065,0.47335181396519016,2146.285372633754,0.4776089000246977,2706.3469458559994,0.5361266286724387
53,305,14,0.8576128809342825,2,706.3,payment_failure,upi,bank_decline,1,8.798184717845025,0.6795189994254074,0.8708676233266492,1,retry,1,547.0732574520015,6.403520198348702,454.69806933695565,0.6731253236262649,547.0732574520015,0.8057072911802388,531.932725467984,0.8057072911802388,543.4907259445341,0.8037953316920736,526.406160188404,0.8611120847668369
27,341,11,0.6847992132510858,3,2755.44,payment_failure,upi,insufficient_funds,0,21.135023403536753,0.7145961162120947,0.7726420927171045,1,payment_update,1,2067.6142084618737,3.609963883353978,1730.9050098460928,0.644322057799984,1933.6257374528243,0.7848526795933387,2067.6142084618737,0.7848526795933387,1970.38095129376,0.7848710239759038,2136.5931774648952,0.8412567380644387
38,541,18,0.8581255324797182,3,5382.32,payment_failure,upi,bank_decline,1,5.827403438385148,0.3939867695077918,0.8589701514941536,1,retry,1,3601.3834451871103,1.3625380701134682,3108.236199968112,0.602148531115125,3601.3834451871103,0.7529532223812558,3814.3045558806257,0.7529532223812558,3725.852870860466,0.7315146252992891,3873.571412494966,0.8063100238615335
37,134,11,0.7370771518425573,3,2423.57,checkout_abandonment,card,insufficient_funds,0,23.149718797140398,0.6822541700928312,0.5225723984522312,1,reminder,0,0.0,,1342.9764157340644,0.6063779662894185,1621.0587021850768,0.7175036399153519,1565.3773221673598,0.7562285159927904,1649.280912316931,0.7541558627326735,1658.00444604639,0.8015193604218674
25,165,13,0.7195673241397011,4,557.23,checkout_abandonment,card,insufficient_funds,0,0.2843949971017705,0.420913901549748,0.5299754621351837,1,reminder,1,365.22100762685204,6.146172229438348,280.7223548572052,0.558942512788628,323.71729657654436,0.6763113401718548,396.7572410099466,0.7184672628412773,365.22100762685204,0.6972404219155548,393.36870659576925,0.7549401041579056
53,577,10,0.9183581048446691,1,634.69,payment_failure,netbanking,insufficient_funds,3,9.224696835860811,0.8093429365873429,0.49259211520900525,1,retry,1,389.59098935565123,5.944534289254784,335.2325002010458,0.539318752269118,389.59098935565123,0.6587211471237103,431.2903198655664,0.7021590667016515,435.4179875274648,0.709069766878622,424.8083733715102,0.7590430362314289
46,387,11,0.45758357739454275,6,205.38,payment_failure,card,unknown,0,28.12649625220844,0.6685371571620459,0.5577337121527712,1,no_action,1,92.67299148224845,6.738389214872045,92.67299148224845,0.49327017773294324,108.88336573203925,0.6161122751556286,131.99663764986863,0.6621922746552906,130.32960520785429,0.658601243531403,143.68130155854186,0.7204578279926397
59,8,12,0.696686019160048,4,1696.4,checkout_abandonment,wallet,expired_card,1,10.695527963801421,0.5923107750256661,0.7137006273799511,0,personalized_offer,0,0.0,,712.0802396610219,0.4709632948281677,887.5156376470177,0.5947705727139734,1233.9296962885887,0.7471977560730481,938.730691505702,0.6320522491024743,1145.6437031244466,0.7103111769967788
29,555,10,0.9838731578647388,0,478.89,subscription_failure,card,technical_failure,3,15.278522481770025,0.6449407376230393,0.6776114064955205,1,reminder,0,0.0,,262.3454154004192,0.549667753871227,310.38005104440066,0.7309265089955179,305.6640728294221,0.7501342424784754,305.49921688103564,0.7057969957325214,320.86237753246377,0.770980364393535
31,484,14,0.6633576485518229,5,716.3,subscription_failure,card,unknown,1,21.259592908715497,0.6598082245673095,0.5118175820920912,1,payment_update,1,444.32658093855207,1.5737790217308492,315.3103550504935,0.5100779813567414,442.76628140219304,0.6318862466815811,444.32658093855207,0.7191637634180749,443.82943034502983,0.6728822743827587,501.16605258453086,0.7296774844171995
38,41,13,0.6600663154088489,4,5322.92,subscription_failure,upi,bank_decline,0,24.098723886654824,0.815716480746733,0.6833332494544241,0,reminder,1,3758.315003004072,24.594409330852358,2945.97717320477,0.5571410737342118,3738.7816183397263,0.7169874742679684,3914.837567869958,0.755759021055671,3758.315003004072,0.7241353512628831,4037.131878413675,0.7854333949369601
39,689,12,0.9549050862177679,1,1066.31,payment_failure,upi,insufficient_funds,3,5.960485530682879,0.772203203972545,0.49191038716212965,1,personalized_offer,1,710.8717746368585,1.2156915894326141,541.1412446603365,0.5476047553094358,675.9868377094609,0.7090959878068808,706.389697812223,0.7090959878068808,647.160832092546,0.7132597008437974,710.8717746368585,0.7630406430356785
38,370,16,0.8888834261518688,2,1086.08,payment_failure,upi,insufficient_funds,0,3.2768878732591435,0.912189979585603,0.34832685505322925,1,payment_update,1,803.5918008934049,0.12267994954212469,693.2990376742384,0.7084565138227475,791.185727874256,0.8303203727436654,803.5918008934049,0.8303203727436654,872.0909288618437,0.8398572049394322,911.0523972845456,0.8642312414730452
61,115,11,0.7720858670806828,3,2138.72,payment_failure,upi,bank_decline,3,0.422460984590064,0.8797423248539947,0.6431338020595351,1,no_action,1,1012.7277246073014,0.12523194524078166,1012.7277246073014,0.5412680764308097,1504.2705257702535,0.703797781575448,1494.1370195593845,0.7037977815754479,1392.7721049751824,0.7157259277141188,1637.7944098446787,0.7749759828618037
47,410,12,0.8912600746072129,1,357.49,payment_failure,wallet,bank_decline,2,17.709792445389823,0.8455906613413204,0.6386748047311825,1,payment_update,1,268.03057634723535,7.197941421686634,211.29938502532397,0.6174070093307863,224.2876258782242,0.7268217458603136,268.03057634723535,0.7646882004649636,265.77543625586804,0.7728568590378894,261.36014336614494,0.823130684440721
56,453,13,0.9305843088488865,1,23802.27,subscription_failure,card,insufficient_funds,1,5.606271075759524,0.34680702095518434,0.6145647830813781,1,retry,1,15589.984802859144,21.773250922055286,13292.619130516012,0.570537160916764,15589.984802859144,0.6865508371771314,17850.2458094378,0.7656739829213673,15505.226262768585,0.7017040345490038,18160.475999319624,0.7656503025049494
37,1264,4,0.654606560117906,1,4777.77,payment_failure,wallet,unknown,0,0.7026956622402435,0.7197806134238703,0.6892276756219187,1,reminder,1,3482.4051370899156,28.044901646923254,3012.8549427434514,0.6426760131221252,3405.589306132912,0.7478159725675895,3534.2478322310662,0.7836386078224746,3482.4051370899156,0.7839645093418494,3803.8105460670154,0.8359809282379637
41,678,16,0.9690511068738696,0,433.48,payment_failure,upi,insufficient_funds,3,17.0945030490551,0.4439701670559272,0.6814067004046492,1,no_action,1,208.535404350096,4.611878259872134,208.535404350096,0.48712829455002576,258.6843942015153,0.6566727673170375,247.86300906932905,0.6566727673170374,257.6277973485422,0.6350379437413134,266.3073993051518,0.7118232297068283
40,180,10,0.6662146964834295,3,3012.08,checkout_abandonment,netbanking,authentication_failure,2,20.42882705294391,0.8031962435853076,0.6012366467188477,1,reminder,1,1843.6295626292797,19.45055077696271,1524.3852571353623,0.507075668724858,1842.949923389684,0.629087591803464,1830.5347482378818,0.6744331107073314,1843.6295626292797,0.6812285019575427,2002.2961614638502,0.74264431445658
24,63,20,0.9454622674025507,1,1945.69,subscription_failure,netbanking,expired_card,1,6.390186260629905,0.5816789880533285,0.6117954077031256,0,retry,1,1263.120809430183,2.303721967561309,993.1665574182643,0.5523256901449561,1263.120809430183,0.6704170489987137,1425.1905838309183,0.8334213698820773,1246.0901336231411,0.7034246728582468,1350.072886123821,0.7648207978017982
26,960,12,0.8793634601209125,1,795.76,subscription_failure,upi,bank_decline,2,7.711304898264546,0.8806927732298656,0.6553975087668666,1,payment_update,0,0.0,,433.700925030697,0.6368007126987777,559.1701176887868,0.779285088264238,624.8917525727048,0.8117627632794631,582.7470514094994,0.7891397006739,660.9232634911632,0.8372451591042517
18,936,8,0.8173392324093393,1,2715.29,checkout_abandonment,upi,technical_failure,0,1.6820201400283468,0.8153103963809251,0.5813184455407886,1,reminder,1,2217.235742778913,2.738121049310605,1715.0974247321324,0.702917335213647,2024.8800108197302,0.8654401178169983,2047.2553974501068,0.8265296161959437,2217.235742778913,0.8315409009890845,2072.9101437454083,0.8685672111473548
43,97,9,0.7069922110383964,3,4794.37,checkout_abandonment,upi,bank_decline,2,20.693905626730036,0.7779701877394593,0.9071064657882343,1,payment_update,1,3440.8774443204534,0.5074996014867681,2739.7060917229783,0.5766827495118578,3193.930051192931,0.7328577615833661,3440.8774443204534,0.732857761583366,3393.4049494703436,0.7371988405252875,3349.7118725219366,0.8108287266888424
55,33,13,0.5504341004469862,6,1917.97,payment_failure,card,insufficient_funds,1,5.706284777818015,0.7207570119984121,0.41928095111585206,0,retry,1,889.9322826192662,20.003964651075975,686.2670360957873,0.39661740301304244,889.9322826192662,0.5200943239355454,975.1170989972369,0.5696493392913851,1027.5538810582932,0.5702045026636474,1182.5853229833185,0.625828024995953
55,623,5,0.6933742594892224,2,1553.07,subscription_failure,upi,technical_failure,3,1.3644277903908053,0.7041221428561617,0.7291961908593837,1,no_action,1,738.3385558082481,0.4760416031483056,738.3385558082481,0.4776319363512493,995.3219549913908,0.713095917628597,983.3866105507472,0.6922092203276818,958.7721424094651,0.6472357775564965,1003.0255795282518,0.7237986476039577
61,642,15,0.9318410688352179,1,156.88,overdue_invoice,upi,authentication_failure,3,62.07733807297394,0.744810061988449,0.4603925876659541,1,no_action,0,0.0,,61.5701892684632,0.4546658823801075,90.43954205886307,0.6267183849673357,84.79703997288289,0.6267183849673357,90.33926622053026,0.6745523529254338,100.61675126128364,0.6847664873889802
39,98,12,0.8440108400943973,2,254.79,overdue_invoice,card,unknown,1,7.86219936685062,0.7701990351461423,0.3947939742740078,1,payment_update,0,0.0,,151.3502464963158,0.6044783828143264,157.8291767351025,0.7158890702228361,188.72947182796003,0.754759624321005,175.37383446706497,0.7931026903408983,192.43728661514314,0.7962691936045598
61,552,10,0.6456346612287086,4,2072.95,payment_failure,card,authentication_failure,1,42.65216393843595,0.6267043412151998,0.5104206912207527,1,retry,0,0.0,,836.9840930008668,0.4669149065248974,1153.2863238242962,0.5908465250076593,1206.1290444441477,0.6381782548005155,1256.1764246418788,0.6310706096984326,1346.4467381556622,0.6920339670407657
27,164,9,0.9262316116349509,1,467.67,checkout_abandonment,netbanking,bank_decline,1,1.5230736926845367,0.26236097518144647,0.6308249825568246,1,retry,1,273.4442364603029,20.06480281199657,234.39616597670064,0.5541893904802576,273.4442364603029,0.6720810058603668,325.33429110437527,0.7145553393256466,294.3267934111354,0.6812318375827211,320.20128838891054,0.7500071747701003
23,151,20,0.776784819934049,4,4573.17,overdue_invoice,card,bank_decline,2,11.78278805900454,0.47437120813066036,0.36380763614504735,1,no_action,1,1663.4193947134738,42.65185385147737,1663.4193947134738,0.4247744773769811,2501.617810188922,0.5490408801092752,2397.4406419773313,0.5979176722159295,2826.1727959947225,0.6254687518147378,2717.0440076776213,0.6305624829413854
34,197,16,0.9119290920013092,1,5899.52,overdue_invoice,upi,bank_decline,2,19.07724065245658,0.7848609971982167,0.6866080817283154,1,payment_update,1,4054.5714712456447,7.255163989746408,3102.143266675867,0.6168818072241705,4057.357826314147,0.7642879901958893,4054.5714712456447,0.7642879901958892,4121.579717586253,0.8023481165420446,4716.604883581723,0.8229459452096781
55,368,13,0.8359961678927972,2,2499.95,payment_failure,card,expired_card,0,0.24188733167883253,0.6822918655964677,0.3203226694752174,1,retry,1,1626.1735505831311,9.094738706279035,1425.8303891412866,0.6325480489345285,1626.1735505831311,0.7394599672267226,1931.9303431940168,0.8510884583023549,1844.6056870807186,0.7741624452576251,2006.5004874998604,0.8062742189338716
41,816,13,0.8460770891726027,2,839.42,subscription_failure,wallet,expired_card,0,7.235322386710441,0.727430932126563,0.6699062769670658,1,retry,1,580.0102218510398,9.533070082246049,535.86233315538,0.7013313678729804,580.0102218510398,0.7947250291015544,690.1186659105144,0.9049645487858577,648.7337823915481,0.826101608066315,685.7806478714789,0.8687370090688075
27,346,13,0.8711687980339115,2,3863.27,checkout_abandonment,netbanking,unknown,1,0.036359813284163905,0.7565498575944372,0.5364999815795702,1,personalized_offer,1,3035.069187027249,25.71512895095725,2295.387418590079,0.646820662419822,2471.373907625022,0.7512131834742525,2939.1495622399975,0.7866908966315664,3011.5999823023444,0.7891626654865918,3035.069187027249,0.8315507840033437
25,177,10,0.6980012134594404,3,427.96,payment_failure,netbanking,expired_card,0,3.453199195508282,0.6358546360364759,0.8473632366579842,1,reminder,1,331.7490259032408,4.230423626976473,272.4066930213873,0.6630390042876972,312.2286024429183,0.7643839486734935,333.5201561024526,0.8672508069026769,331.7490259032408,0.7940340952270301,357.8614270608089,0.8527793453565687
38,1077,9,0.7429294818767352,2,1445.63,subscription_failure,upi,expired_card,2,9.270367663463839,0.8477320932395354,0.5716781375376894,1,reminder,0,0.0,,800.8347371047075,0.5577864185356749,1027.7085672141732,0.7175179883646764,1059.4529861797273,0.836468488345052,965.5372774071219,0.7268877890669777,1016.4403747377264,0.7799155019398946
23,29,11,0.8027756843567052,2,730.76,payment_failure,card,unknown,2,15.35866514140988,0.6577916812993244,0.7088524486060266,0,personalized_offer,0,0.0,,319.92296952221506,0.46214770690335477,391.77593951618866,0.5862054128353014,457.7325684683869,0.6337412222171245,418.7642380584278,0.6291396480279352,470.9753519023109,0.7066520735686749
38,798,16,0.7880330426193829,3,2560.31,checkout_abandonment,card,bank_decline,0,31.466693186740915,0.574062191842238,0.6248197328141438,1,payment_update,1,1816.3557392639395,2.6279345026456995,1344.8578879875058,0.6070296802025138,1779.9264281561072,0.7180569128041254,1816.3557392639395,0.7567316601934363,1644.630333856633,0.7475834741332616,1814.7705150756424,0.8032907772287328
56,768,12,0.3917362709895243,7,213.84,payment_failure,upi,bank_decline,0,46.76828627621984,0.8929433130592083,0.7565050052169133,1,no_action,0,0.0,,114.96778766908233,0.5449726916248913,150.39970016862208,0.7069005978078551,147.74564418331929,0.706900597807855,146.3326635402072,0.7196867682070027,151.79615705443896,0.7859802302080098
41,147,18,0.530795729680533,8,2283.3,checkout_abandonment,upi,unknown,2,3.443703963858019,0.7155829464536604,0.8435460541027445,1,reminder,1,1491.8761649438447,37.53225831229131,976.9618217252629,0.49850818743943454,1305.2562157787472,0.6668634268337851,1501.7747273230734,0.6668634268337851,1491.8761649438447,0.6669642852301831,1684.146143415507,0.7495335382349976
50,111,10,0.9565673225857676,0,7866.35,overdue_invoice,upi,authentication_failure,0,16.88650731948655,0.7295729759125095,0.37380635101525705,1,retry,1,5759.3814021310545,11.123486692913529,5072.405156581582,0.6786665468972,5759.3814021310545,0.8096365854849622,5680.908441658907,0.8096365854849621,5912.50737652508,0.8392962419389032,5932.5038050145695,0.8410477999559667
35,1039,11,0.7191034792493782,3,1830.42,payment_failure,upi,bank_decline,0,11.39936403339537,0.7730336679025174,0.5561965558950569,1,payment_update,1,1334.0553250448602,0.053289991250752164,1105.0049393338913,0.6431042285707659,1344.2583154464473,0.7839546823668834,1334.0553250448602,0.7839546823668834,1390.6021423283526,0.7874168898274355,1501.490810454669,0.8310731096093712
45,410,13,0.9066820025020531,1,1452.97,checkout_abandonment,card,expired_card,2,7.712126330141815,0.31133142260932,0.6525136038614336,1,reminder,1,810.6079769038724,25.228819143530895,619.171731228202,0.49415177179292,862.4905034885293,0.6169461162488442,993.6790659519933,0.7643370085259895,810.6079769038724,0.6307817564465718,1016.574031037678,0.7070316582502748
49,24,21,0.9455187846944643,1,1833.61,payment_failure,card,expired_card,1,27.837684616390458,0.43726830230227554,0.8256520556247128,0,payment_update,1,1237.558000124736,2.9123660636478426,908.5705632838601,0.5287578284898998,1076.593894054695,0.6491166051070765,1237.558000124736,0.7883750642218181,1123.6398467424933,0.6722110318688157,1183.8120078751538,0.7552108441543743
29,1108,13,0.854295937580947,2,17084.33,payment_failure,upi,technical_failure,4,8.548557343631447,0.4459598627743577,0.7914661106191094,1,payment_update,0,0.0,,6323.1685412096285,0.41286343993820185,9765.00176099834,0.6565279328504438,8517.981424857815,0.5860984052895151,8344.757611909245,0.5631473595948309,10712.340307510227,0.6566123554243726
59,215,10,0.73729364717686,3,974.62,payment_failure,upi,expired_card,2,15.40993524846446,0.7634118165411021,0.8305586960471039,1,retry,1,650.9466310371436,16.93616802078782,496.55096142946275,0.5761088979408653,650.9466310371436,0.7323973795488958,706.7859421312746,0.8185894697373326,628.5419570507703,0.7357537888189263,734.9037399298443,0.8050352257298459
44,210,8,0.6806438685506623,3,1681.75,checkout_abandonment,upi,bank_decline,2,6.004342830058713,0.6283359243711687,0.7021260289412128,1,no_action,1,792.4624415288434,6.056207847720575,792.4624415288434,0.5029696689531816,1117.6065947686172,0.6708161763614067,1101.4638280100396,0.6708161763614064,1049.515345851855,0.6641395148180322,1209.3382430905774,0.7371542883388169
27,516,11,0.7517117388018214,3,775.18,checkout_abandonment,upi,bank_decline,1,1.0509698263049678,0.5112094955657458,0.7735996014838264,1,reminder,1,531.9988655775408,12.678535401832772,413.09759039543076,0.5814415874567517,538.1025820874625,0.7366626336585688,525.6986307176496,0.7366626336585688,531.9988655775408,0.7226445119382138,524.0072065685235,0.7927359734327908
63,542,10,0.7422564301252496,3,184.13,checkout_abandonment,upi,bank_decline,1,7.0080880632315345,0.8339890872025107,0.8990044886310878,1,personalized_offer,0,0.0,,120.49190409148963,0.6768124578886238,129.49596079947057,0.8083247612106471,128.06658544983947,0.8083247612106471,132.97434845110317,0.8147322740946138,147.60357216036016,0.8697737679330614
59,218,13,0.7420723126593277,3,3445.94,overdue_invoice,upi,unknown,2,12.77470080577383,0.7236403885448242,0.5973964350715398,1,payment_update,0,0.0,,1683.044344910016,0.5243217323868895,2170.5468698090945,0.6894102840960672,2350.1885940187553,0.6894102840960671,2224.9966925083654,0.731183980403152,2244.895550711424,0.7508993261428913
49,78,11,0.9461380315593472,1,1071.09,checkout_abandonment,card,authentication_failure,3,7.284613358942391,0.7182685261774672,0.7045420389711291,0,reminder,1,612.7385070157653,6.5102503627986845,467.17060103885905,0.4827885014688146,605.6994926175823,0.6061427042324435,637.1119119560204,0.6527449153168697,612.7385070157653,0.653060820985098,680.5212928849267,0.7267954247733358
59,402,9,0.8064537469368659,2,1640.64,checkout_abandonment,netbanking,unknown,1,21.6981647346036,0.6908549869911479,0.5091468979767424,1,retry,1,971.5552729652358,12.607241195031666,819.9894385088883,0.5742208210741421,971.5552729652358,0.6897804691636844,1130.6350075273324,0.7308802487583191,1020.9119427131218,0.7292641561539522,1104.5830853646746,0.7790275590892007
43,491,9,0.6892172498303217,3,761.96,subscription_failure,netbanking,expired_card,1,13.454112180018088,0.6493183794649482,0.9104756965209618,1,personalized_offer,1,533.7064127100167,11.496914727140272,419.60963833991116,0.6054217413560801,508.66739991140724,0.7166912442359336,568.5304797424178,0.8615361592334229,511.60252162447364,0.7512647882080179,533.7064127100167,0.8230418237713938
42,984,13,0.6470519603182926,5,1041.15,payment_failure,card,unknown,1,1.9566848713238825,0.6897821114846803,0.5419803941110078,1,no_action,0,0.0,,549.7430141171702,0.5418628545607332,612.8691998965312,0.6610203052056897,722.332626926974,0.704296954204151,703.9118023496948,0.7025077145018822,719.4931326115214,0.7579679856158291
28,332,17,0.8280986076951921,3,1504.16,payment_failure,upi,insufficient_funds,3,0.480805735128931,0.6276558964249491,0.6942740047148591,1,personalized_offer,0,0.0,,666.4679775510552,0.5045984787098043,902.1013675983957,0.6722533624399102,887.2463748662137,0.6722533624399102,899.6257519887567,0.6655383409783204,1075.595084980597,0.737768193539632
40,519,10,0.8204353993412377,2,780.79,payment_failure,upi,unknown,1,2.1734429637461368,0.9364647153797897,0.7074981335651012,1,retry,1,635.9213536610621,24.14892633630176,522.8412312269069,0.7001346468038093,635.9213536610621,0.8246158770943938,596.1091582099459,0.8246158770943938,565.4715046247741,0.8355799730043411,668.8038285492108,0.8767360282974486
51,28,12,0.872097108993132,2,785.15,checkout_abandonment,netbanking,bank_decline,1,10.880717053659339,0.7032161871561123,0.8974916658139345,0,payment_update,0,0.0,,463.6605787050243,0.6064664125034219,538.4098617826876,0.7175787460680959,519.2038513707216,0.7562968234738521,564.445136663812,0.7555820284907413,596.5375418454614,0.8252665060127052
57,1125,18,0.7751611552409663,4,954.96,subscription_failure,card,insufficient_funds,0,26.80443821269794,0.7547475209457896,0.45575583731758224,1,personalized_offer,1,694.3544308748686,5.061750187166918,538.4621208741842,0.6227090136838119,674.88286565757,0.73126744721116,749.5897944972718,0.8023524530229921,718.3487269235806,0.7712220112432909,694.3544308748686,0.8115004300471411
40,199,5,0.7355156039485403,1,705.95,overdue_invoice,netbanking,technical_failure,2,2.245216909009616,0.49492416672312145,0.8335267126904385,1,personalized_offer,0,0.0,,347.62914503021045,0.5191997636369217,431.77306625042024,0.7061663070962035,446.4140021161554,0.6849979794543286,478.65172061942485,0.7109618928358439,453.0602947400419,0.7518912927939998
46,501,9,0.8090757684927056,2,386.91,payment_failure,upi,technical_failure,0,6.424235159892501,0.6144756758274867,0.8679730183014729,1,reminder,1,296.41650601223284,8.135800209932263,259.34110378929824,0.6969258893474513,294.9857235315781,0.8620832631220784,297.11024722677064,0.822401263063948,296.41650601223284,0.8172413749486296,292.8803639792712,0.871494026598879
48,1239,5,0.8880862285231307,1,1286.31,overdue_invoice,card,authentication_failure,3,35.63871871318538,0.7748125265151116,0.5737235031450814,1,no_action,0,0.0,,603.4382245783447,0.5010042370880858,707.3638003012363,0.6234028648400951,839.5841322244542,0.6690777800384979,847.0826530271526,0.7161007277146335,898.5722189048772,0.7341829802348488
24,832,14,0.9136992872061827,1,1343.02,overdue_invoice,upi,authentication_failure,1,19.206905488713673,0.5012737647150274,0.47367615169590427,1,reminder,1,873.9361796531584,25.56220835814831,675.5468051022801,0.5612474711139285,853.036047275612,0.7203556426434259,853.5633214620486,0.7203556426434259,873.9361796531584,0.7449147942723023,934.4618788673048,0.756959008702301
57,508,14,0.47368325710609427,7,1125.4,payment_failure,upi,unknown,1,18.519004569244295,0.6790050821827865,0.9187014271240562,1,retry,1,742.2972367848495,3.5032392682217695,512.607353540559,0.524272137012182,742.2972367848495,0.6893677037591889,686.0274088532152,0.6893677037591889,744.9469929837558,0.6867172933135491,840.3295915756629,0.7717725241567716
50,609,8,0.7935272392610802,2,4600.84,payment_failure,card,bank_decline,2,33.32414212560008,0.8054314461196086,0.6324058569049142,1,retry,0,0.0,,2521.526238025114,0.5485768294743255,2854.768936481666,0.6670609872199285,2840.7946469191234,0.7099048858520223,3228.4279300188123,0.716430328201789,3434.282026443613,0.7754793945546509
38,1269,20,0.8511141655633555,3,5196.88,subscription_failure,card,expired_card,2,1.500168363272096,0.7551775354901438,0.6015643401394936,1,retry,1,3546.215039010801,21.62952762089062,3012.9640307205786,0.5905473580573594,3546.215039010801,0.7039603393179146,4180.71407490964,0.8539880314449213,3666.1458652874194,0.7465962962521127,3606.342493840208,0.7995377151375976
